Country,Year,Sex,Age group,Sum of Obesity (Prevalence of BMI>2SD),Sum of Overweight (Prevalence of BMI>1SD),Sum of Underweight (Prevalence of BMI<minus1SD),Sum of GDP per Capita,Sum of Government Expenditure,Sum of Death due to illness / nutrition condition,Sum of Population
China (Hong Kong SAR),2011,Boys,6,0.150488788,0.322742917,0.163921382,,,,
China (Hong Kong SAR),2011,Girls,6,0.067767954,0.18545738,0.207564112,,,,
China (Hong Kong SAR),2011,Boys,7,0.163427073,0.339775204,0.170610924,,,,
China (Hong Kong SAR),2011,Girls,7,0.071552055,0.195796685,0.222416601,,,,
China (Hong Kong SAR),2011,Boys,8,0.170796697,0.359827279,0.175998506,,,,
China (Hong Kong SAR),2011,Girls,8,0.072512281,0.204978621,0.244471967,,,,
China (Hong Kong SAR),2011,Boys,9,0.171249596,0.375159975,0.18102317,,,,
China (Hong Kong SAR),2011,Girls,9,0.070165818,0.209934313,0.265536829,,,,
China (Hong Kong SAR),2011,Boys,10,0.16417469,0.378000351,0.186682159,,,,
China (Hong Kong SAR),2011,Girls,10,0.064669056,0.208425133,0.27539655,,,,
China (Hong Kong SAR),2011,Boys,11,0.150870694,0.366345207,0.193193877,,,,
China (Hong Kong SAR),2011,Girls,11,0.057173754,0.200922779,0.270067322,,,,
China (Hong Kong SAR),2011,Boys,12,0.134085777,0.344295823,0.199905451,,,,
China (Hong Kong SAR),2011,Girls,12,0.04927259,0.189856131,0.253609396,,,,
China (Hong Kong SAR),2011,Boys,13,0.11642655,0.316335532,0.206092143,,,,
China (Hong Kong SAR),2011,Girls,13,0.042162916,0.177372456,0.231256988,,,,
China (Hong Kong SAR),2011,Boys,14,0.100050018,0.286748168,0.211131537,,,,
China (Hong Kong SAR),2011,Girls,14,0.03663676,0.165406776,0.208081781,,,,
China (Hong Kong SAR),2011,Boys,15,0.086501783,0.259274841,0.214623402,,,,
China (Hong Kong SAR),2011,Girls,15,0.03318981,0.155733272,0.18811821,,,,
China (Hong Kong SAR),2011,Boys,16,0.076763669,0.236947887,0.216450153,,,,
China (Hong Kong SAR),2011,Girls,16,0.032255511,0.150063324,0.1741097,,,,
China (Hong Kong SAR),2011,Boys,17,0.071544106,0.222287584,0.216779819,,,,
China (Hong Kong SAR),2011,Girls,17,0.034592322,0.150400555,0.168002387,,,,
China (Hong Kong SAR),2011,Boys,18,0.071299533,0.218477675,0.215024637,,,,
China (Hong Kong SAR),2011,Girls,18,0.041316304,0.158906637,0.171330244,,,,
China (Hong Kong SAR),2011,Boys,19,0.072577808,0.252228277,0.198017734,,,,
China (Hong Kong SAR),2011,Girls,19,0.045182478,0.168351171,0.184729994,,,,
China (Hong Kong SAR),2012,Boys,5,0.138495777,0.323589464,0.153072123,,,,
China (Hong Kong SAR),2012,Girls,5,0.063971531,0.180531449,0.205528202,,,,
China (Hong Kong SAR),2012,Boys,6,0.155609977,0.329755778,0.161669049,,,,
China (Hong Kong SAR),2012,Girls,6,0.069746045,0.188713468,0.206489967,,,,
China (Hong Kong SAR),2012,Boys,7,0.168773794,0.346983359,0.168225505,,,,
China (Hong Kong SAR),2012,Girls,7,0.073620885,0.199187232,0.221256767,,,,
China (Hong Kong SAR),2012,Boys,8,0.176254797,0.367147292,0.173502278,,,,
China (Hong Kong SAR),2012,Girls,8,0.074615265,0.208463227,0.24320276,,,,
China (Hong Kong SAR),2012,Boys,9,0.176718057,0.382509246,0.178442836,,,,
China (Hong Kong SAR),2012,Girls,9,0.072236145,0.21344503,0.264178235,,,,
China (Hong Kong SAR),2012,Boys,10,0.169564065,0.385317331,0.184048738,,,,
China (Hong Kong SAR),2012,Girls,10,0.066639511,0.211878969,0.274018954,,,,
China (Hong Kong SAR),2012,Boys,11,0.156096441,0.373580999,0.190541598,,,,
China (Hong Kong SAR),2012,Girls,11,0.058993516,0.204246876,0.268751397,,,,
China (Hong Kong SAR),2012,Boys,12,0.139066061,0.351388801,0.197270417,,,,
China (Hong Kong SAR),2012,Girls,12,0.050917691,0.193004053,0.252404497,,,,
China (Hong Kong SAR),2012,Boys,13,0.121092749,0.323211627,0.203508668,,,,
China (Hong Kong SAR),2012,Girls,13,0.043635547,0.180324772,0.230180053,,,,
China (Hong Kong SAR),2012,Boys,14,0.104366577,0.293343987,0.208625585,,,,
China (Hong Kong SAR),2012,Girls,14,0.037963774,0.16817438,0.207124002,,,,
China (Hong Kong SAR),2012,Boys,15,0.090481785,0.265566151,0.212207047,,,,
China (Hong Kong SAR),2012,Girls,15,0.034419347,0.15835864,0.187254463,,,,
China (Hong Kong SAR),2012,Boys,16,0.080473373,0.24296934,0.21411951,,,,
China (Hong Kong SAR),2012,Girls,16,0.033454672,0.152619857,0.173306284,,,,
China (Hong Kong SAR),2012,Boys,17,0.075099758,0.228139663,0.214515691,,,,
China (Hong Kong SAR),2012,Girls,17,0.035850512,0.152994472,0.167219509,,,,
China (Hong Kong SAR),2012,Boys,18,0.074847318,0.224313843,0.212799196,,,,
China (Hong Kong SAR),2012,Girls,18,0.042742437,0.161668889,0.170520358,,,,
China (Hong Kong SAR),2012,Boys,19,0.075887523,0.2578202,0.195940916,,,,
China (Hong Kong SAR),2012,Girls,19,0.046606569,0.171067522,0.183884766,,,,
China (Hong Kong SAR),2013,Boys,5,0.143432977,0.330452027,0.151033485,,,,
China (Hong Kong SAR),2013,Girls,5,0.065930423,0.183807472,0.204493374,,,,
China (Hong Kong SAR),2013,Boys,6,0.160885216,0.336880059,0.159477206,,,,
China (Hong Kong SAR),2013,Girls,6,0.07184072,0.192133057,0.205423193,,,,
China (Hong Kong SAR),2013,Boys,7,0.17426092,0.354284533,0.16590321,,,,
China (Hong Kong SAR),2013,Girls,7,0.075808523,0.202741271,0.220101118,,,,
China (Hong Kong SAR),2013,Boys,8,0.181843722,0.374539655,0.171072384,,,,
China (Hong Kong SAR),2013,Girls,8,0.076838261,0.212109968,0.24193214,,,,
China (Hong Kong SAR),2013,Boys,9,0.18231535,0.389916,0.175931007,,,,
China (Hong Kong SAR),2013,Girls,9,0.074426975,0.217116287,0.262811971,,,,
China (Hong Kong SAR),2013,Boys,10,0.175089794,0.392690303,0.18148341,,,,
China (Hong Kong SAR),2013,Girls,10,0.068730188,0.215492516,0.272631015,,,,
China (Hong Kong SAR),2013,Boys,11,0.161473968,0.380886196,0.18795412,,,,
China (Hong Kong SAR),2013,Girls,11,0.060931936,0.207730428,0.267428306,,,,
China (Hong Kong SAR),2013,Boys,12,0.144216965,0.358574759,0.194694994,,,,
China (Hong Kong SAR),2013,Girls,12,0.052678171,0.196310806,0.251199404,,,,
China (Hong Kong SAR),2013,Boys,13,0.125947281,0.330208901,0.200978909,,,,
China (Hong Kong SAR),2013,Girls,13,0.045218808,0.183434468,0.229110566,,,,
China (Hong Kong SAR),2013,Boys,14,0.108884779,0.300088536,0.206167831,,,,
China (Hong Kong SAR),2013,Girls,14,0.039396248,0.171097358,0.206179429,,,,
China (Hong Kong SAR),2013,Boys,15,0.094671267,0.272029378,0.209834409,,,,
China (Hong Kong SAR),2013,Girls,15,0.035750289,0.161137718,0.186406755,,,,
China (Hong Kong SAR),2013,Boys,16,0.084396041,0.249180048,0.211829226,,,,
China (Hong Kong SAR),2013,Girls,16,0.034753862,0.155330002,0.172519047,,,,
China (Hong Kong SAR),2013,Boys,17,0.078869726,0.234192654,0.212289335,,,,
China (Hong Kong SAR),2013,Girls,17,0.037211271,0.155744501,0.166450833,,,,
China (Hong Kong SAR),2013,Boys,18,0.078609895,0.230355895,0.210610034,,,,
China (Hong Kong SAR),2013,Girls,18,0.044277355,0.164591849,0.169721176,,,,
China (Hong Kong SAR),2013,Boys,19,0.07938312,0.263570806,0.193908212,,,,
China (Hong Kong SAR),2013,Girls,19,0.048129239,0.173929579,0.183054347,,,,
China (Hong Kong SAR),2014,Boys,5,0.14855858,0.337481998,0.149049834,,,,
China (Hong Kong SAR),2014,Girls,5,0.068007123,0.187240304,0.203508425,,,,
China (Hong Kong SAR),2014,Boys,6,0.166332279,0.344162423,0.157341264,,,,
China (Hong Kong SAR),2014,Girls,6,0.07405635,0.195710728,0.204405214,,,,
China (Hong Kong SAR),2014,Boys,7,0.179904165,0.361724197,0.163638793,,,,
China (Hong Kong SAR),2014,Girls,7,0.078118393,0.206451315,0.218992078,,,,
China (Hong Kong SAR),2014,Boys,8,0.187578549,0.382049434,0.168702452,,,,
China (Hong Kong SAR),2014,Girls,8,0.079183827,0.215908986,0.240704226,,,,
China (Hong Kong SAR),2014,Boys,9,0.188057065,0.397425404,0.173480126,,,,
China (Hong Kong SAR),2014,Girls,9,0.076740444,0.220936447,0.261483581,,,,
China (Hong Kong SAR),2014,Boys,10,0.180768831,0.400165038,0.178977702,,,,
China (Hong Kong SAR),2014,Girls,10,0.070943449,0.219253735,0.271278777,,,,
China (Hong Kong SAR),2014,Boys,11,0.167022217,0.388307817,0.185422372,,,,
China (Hong Kong SAR),2014,Girls,11,0.062992116,0.211362417,0.266143683,,,,
China (Hong Kong SAR),2014,Boys,12,0.149559806,0.365902522,0.192169748,,,,
China (Hong Kong SAR),2014,Girls,12,0.054558056,0.199767248,0.250038677,,,,
China (Hong Kong SAR),2014,Boys,13,0.1310139,0.337378272,0.198493263,,,,
China (Hong Kong SAR),2014,Girls,13,0.046917587,0.186694595,0.228091476,,,,
China (Hong Kong SAR),2014,Boys,14,0.113630475,0.307034793,0.203748645,,,,
China (Hong Kong SAR),2014,Girls,14,0.040939721,0.17417081,0.205289105,,,,
China (Hong Kong SAR),2014,Boys,15,0.099097538,0.27871929,0.207495825,,,,
China (Hong Kong SAR),2014,Girls,15,0.03718857,0.164067224,0.18561428,,,,
China (Hong Kong SAR),2014,Boys,16,0.088559692,0.25563628,0.20956936,,,,
China (Hong Kong SAR),2014,Girls,16,0.03615919,0.158191512,0.171785807,,,,
China (Hong Kong SAR),2014,Boys,17,0.08288205,0.240504217,0.210089964,,,,
China (Hong Kong SAR),2014,Girls,17,0.038680696,0.158648761,0.165733661,,,,
China (Hong Kong SAR),2014,Boys,18,0.082614791,0.236662471,0.208444853,,,,
China (Hong Kong SAR),2014,Girls,18,0.045926743,0.167673104,0.168970675,,,,
China (Hong Kong SAR),2014,Boys,19,0.083090107,0.269523268,0.191914219,,,,
China (Hong Kong SAR),2014,Girls,19,0.049752055,0.176930176,0.182275957,,,,
China (Hong Kong SAR),2015,Boys,5,0.153846906,0.344677211,0.147135236,,,,
China (Hong Kong SAR),2015,Girls,5,0.070177972,0.190790553,0.202583337,,,,
China (Hong Kong SAR),2015,Boys,6,0.171922925,0.351596576,0.155275854,,,,
China (Hong Kong SAR),2015,Girls,6,0.076365747,0.199404635,0.203447482,,,,
China (Hong Kong SAR),2015,Boys,7,0.185673718,0.369293735,0.161447844,,,,
China (Hong Kong SAR),2015,Girls,7,0.080521054,0.21027364,0.217942688,,,,
China (Hong Kong SAR),2015,Boys,8,0.193428508,0.389667036,0.166409131,,,,
China (Hong Kong SAR),2015,Girls,8,0.081621653,0.219815682,0.239533474,,,,
China (Hong Kong SAR),2015,Boys,9,0.193912143,0.405027842,0.17110782,,,,
China (Hong Kong SAR),2015,Girls,9,0.079146823,0.224861327,0.260208366,,,,
China (Hong Kong SAR),2015,Boys,10,0.186570753,0.407732519,0.176550028,,,,
China (Hong Kong SAR),2015,Girls,10,0.073251533,0.223120148,0.26997753,,,,
China (Hong Kong SAR),2015,Boys,11,0.17271251,0.395837971,0.182965283,,,,
China (Hong Kong SAR),2015,Girls,11,0.065149254,0.215103007,0.264911966,,,,
China (Hong Kong SAR),2015,Boys,12,0.155068774,0.373365986,0.189713737,,,,
China (Hong Kong SAR),2015,Girls,12,0.056535894,0.203336705,0.248935325,,,,
China (Hong Kong SAR),2015,Boys,13,0.136270642,0.344716151,0.196070433,,,,
China (Hong Kong SAR),2015,Girls,13,0.048713631,0.190071809,0.227134046,,,,
China (Hong Kong SAR),2015,Boys,14,0.118586141,0.314182211,0.201385885,,,,
China (Hong Kong SAR),2015,Girls,14,0.042578566,0.177364529,0.204462443,,,,
China (Hong Kong SAR),2015,Boys,15,0.103747547,0.285638408,0.205207954,,,,
China (Hong Kong SAR),2015,Girls,15,0.038720324,0.167119502,0.184884705,,,,
China (Hong Kong SAR),2015,Boys,16,0.092955238,0.262343043,0.207355226,,,,
China (Hong Kong SAR),2015,Girls,16,0.03765743,0.161178289,0.171112761,,,,
China (Hong Kong SAR),2015,Boys,17,0.087130709,0.247080723,0.207931631,,,,
China (Hong Kong SAR),2015,Girls,17,0.040244676,0.161681197,0.165073164,,,,
China (Hong Kong SAR),2015,Boys,18,0.086857683,0.243240012,0.206316814,,,,
China (Hong Kong SAR),2015,Girls,18,0.047673765,0.170884804,0.168273637,,,,
China (Hong Kong SAR),2015,Boys,19,0.086999326,0.275686082,0.189972514,,,,
China (Hong Kong SAR),2015,Girls,19,0.051461192,0.18004659,0.181555636,,,,
China (Hong Kong SAR),2016,Boys,5,0.159295303,0.352006894,0.145287622,,,,
China (Hong Kong SAR),2016,Girls,5,0.07247629,0.194485434,0.201715903,,,,
China (Hong Kong SAR),2016,Boys,6,0.17765073,0.359151609,0.153280077,,,,
China (Hong Kong SAR),2016,Girls,6,0.078803776,0.203242239,0.202547316,,,,
China (Hong Kong SAR),2016,Boys,7,0.19156048,0.376960839,0.15933072,,,,
China (Hong Kong SAR),2016,Girls,7,0.083052199,0.214234803,0.216950354,,,,
China (Hong Kong SAR),2016,Boys,8,0.199383237,0.397358643,0.16419396,,,,
China (Hong Kong SAR),2016,Girls,8,0.084187501,0.223854824,0.238417746,,,,
China (Hong Kong SAR),2016,Boys,9,0.199870327,0.412688686,0.168816525,,,,
China (Hong Kong SAR),2016,Girls,9,0.081681203,0.228913418,0.258984928,,,,
China (Hong Kong SAR),2016,Boys,10,0.192486614,0.415358429,0.1742032,,,,
China (Hong Kong SAR),2016,Girls,10,0.075688295,0.227112037,0.268726612,,,,
China (Hong Kong SAR),2016,Boys,11,0.178538284,0.403443823,0.18058544,,,,
China (Hong Kong SAR),2016,Girls,11,0.067435648,0.218970669,0.263733042,,,,
China (Hong Kong SAR),2016,Boys,12,0.160740602,0.380934899,0.187328838,,,,
China (Hong Kong SAR),2016,Girls,12,0.058642271,0.20703619,0.247889644,,,,
China (Hong Kong SAR),2016,Boys,13,0.14171812,0.352195875,0.193711283,,,,
China (Hong Kong SAR),2016,Girls,13,0.05063578,0.193581903,0.226238895,,,,
China (Hong Kong SAR),2016,Boys,14,0.123756312,0.32150836,0.19907936,,,,
China (Hong Kong SAR),2016,Girls,14,0.044339996,0.180693269,0.20370031,,,,
China (Hong Kong SAR),2016,Boys,15,0.108629157,0.292768566,0.202969773,,,,
China (Hong Kong SAR),2016,Girls,15,0.040371484,0.170308524,0.184219005,,,,
China (Hong Kong SAR),2016,Boys,16,0.097592719,0.269285706,0.205185421,,,,
China (Hong Kong SAR),2016,Girls,16,0.039273884,0.16430396,0.170500758,,,,
China (Hong Kong SAR),2016,Boys,17,0.091626352,0.253909612,0.205813152,,,,
China (Hong Kong SAR),2016,Girls,17,0.041928869,0.164855765,0.164469751,,,,
China (Hong Kong SAR),2016,Boys,18,0.09134858,0.250076292,0.204225347,,,,
China (Hong Kong SAR),2016,Girls,18,0.04954562,0.174241717,0.167629771,,,,
China (Hong Kong SAR),2016,Boys,19,0.091131085,0.282054135,0.188077336,,,,
China (Hong Kong SAR),2016,Girls,19,0.053282145,0.183284676,0.18089775,,,,
United States,2000,Boys,5,0.145417165,0.334055031,0.066984084,,,133.42959032779638,6468503421.997102
United States,2000,Girls,5,0.1302551,0.3064234,0.06294118,,,133.42959032779638,6468503421.997102
United States,2000,Boys,6,0.173934665,0.350635909,0.070528139,,,133.42959032779638,6468503421.997102
United States,2000,Girls,6,0.1494734,0.3275434,0.06298763,,,133.42959032779638,6468503421.997102
United States,2000,Boys,7,0.197608398,0.377795231,0.072563058,,,133.42959032779638,6468503421.997102
United States,2000,Girls,7,0.1659539,0.3527182,0.06768933,,,133.42959032779638,6468503421.997102
United States,2000,Boys,8,0.21413274,0.406626041,0.07375047,,,133.42959032779638,6468503421.997102
United States,2000,Girls,8,0.1775534,0.3762245,0.07501891,,,133.42959032779638,6468503421.997102
United States,2000,Boys,9,0.22191392,0.429083238,0.074873561,,,133.42959032779638,6468503421.997102
United States,2000,Girls,9,0.1824131,0.3923423,0.08243457,,,133.42959032779638,6468503421.997102
United States,2000,Boys,10,0.220236527,0.437358348,0.076679143,,,133.42959032779638,6468503421.997102
United States,2000,Girls,10,0.1793439,0.3958088,0.08623986,,,133.42959032779638,6468503421.997102
United States,2000,Boys,11,0.210430095,0.429582937,0.079362734,,,133.42959032779638,6468503421.997102
United States,2000,Girls,11,0.1696683,0.3864765,0.08470385,,,133.42959032779638,6468503421.997102
United States,2000,Boys,12,0.195410413,0.410028768,0.082578497,,,133.42959032779638,6468503421.997102
United States,2000,Girls,12,0.1566865,0.3689229,0.07931742,,,133.42959032779638,6468503421.997102
United States,2000,Boys,13,0.178083165,0.383370519,0.085932869,,,133.42959032779638,6468503421.997102
United States,2000,Girls,13,0.1434967,0.3478055,0.0721078,,,133.42959032779638,6468503421.997102
United States,2000,Boys,14,0.161141568,0.354266449,0.089026722,,,133.42959032779638,6468503421.997102
United States,2000,Girls,14,0.1327565,0.3275353,0.06486901,,,133.42959032779638,6468503421.997102
United States,2000,Boys,15,0.146905032,0.327089035,0.091500021,,,133.42959032779638,6468503421.997102
United States,2000,Girls,15,0.1266706,0.3120879,0.05885886,,,133.42959032779638,6468503421.997102
United States,2000,Boys,16,0.137295577,0.305735813,0.09308388,,,133.42959032779638,6468503421.997102
United States,2000,Girls,16,0.1273019,0.3051068,0.05486437,,,133.42959032779638,6468503421.997102
United States,2000,Boys,17,0.134087946,0.293779519,0.09364214,,,133.42959032779638,6468503421.997102
United States,2000,Girls,17,0.1372474,0.3105137,0.05347968,,,133.42959032779638,6468503421.997102
United States,2000,Boys,18,0.138852124,0.295696256,0.092490199,,,133.42959032779638,6468503421.997102
United States,2000,Girls,18,0.1591573,0.3319185,0.05523643,,,133.42959032779638,6468503421.997102
United States,2000,Boys,19,0.144499151,0.338954306,0.082214002,,,133.42959032779638,6468503421.997102
United States,2000,Girls,19,0.1676064,0.3447815,0.06328401,,,133.42959032779638,6468503421.997102
United States,2001,Boys,5,0.150545411,0.341160784,0.066137284,,,133.42959032779638,6468503421.997102
United States,2001,Girls,5,0.1343065,0.3118008,0.06196338,,,133.42959032779638,6468503421.997102
United States,2001,Boys,6,0.179606267,0.358107916,0.06960747,,,133.42959032779638,6468503421.997102
United States,2001,Girls,6,0.15385,0.3331718,0.06198105,,,133.42959032779638,6468503421.997102
United States,2001,Boys,7,0.203623548,0.385534772,0.071587865,,,133.42959032779638,6468503421.997102
United States,2001,Girls,7,0.1705821,0.3585726,0.06659398,,,133.42959032779638,6468503421.997102
United States,2001,Boys,8,0.220323488,0.414520413,0.072736679,,,133.42959032779638,6468503421.997102
United States,2001,Girls,8,0.1823487,0.3822493,0.07380157,,,133.42959032779638,6468503421.997102
United States,2001,Boys,9,0.228154241,0.43703312,0.0738326,,,133.42959032779638,6468503421.997102
United States,2001,Girls,9,0.1872792,0.3984588,0.081102,,,133.42959032779638,6468503421.997102
United States,2001,Boys,10,0.226442285,0.445301401,0.075617975,,,133.42959032779638,6468503421.997102
United States,2001,Girls,10,0.1841741,0.4019213,0.08485592,,,133.42959032779638,6468503421.997102
United States,2001,Boys,11,0.216540434,0.437483445,0.078287028,,,133.42959032779638,6468503421.997102
United States,2001,Girls,11,0.1743659,0.3924922,0.08335527,,,133.42959032779638,6468503421.997102
United States,2001,Boys,12,0.201366276,0.417843234,0.081495784,,,133.42959032779638,6468503421.997102
United States,2001,Girls,12,0.1611857,0.3747696,0.07806343,,,133.42959032779638,6468503421.997102
United States,2001,Boys,13,0.183828163,0.391038965,0.084851999,,,133.42959032779638,6468503421.997102
United States,2001,Girls,13,0.1477697,0.3534387,0.07097329,,,133.42959032779638,6468503421.997102
United States,2001,Boys,14,0.16664077,0.361732208,0.087955693,,,133.42959032779638,6468503421.997102
United States,2001,Girls,14,0.1368243,0.3329538,0.06384978,,,133.42959032779638,6468503421.997102
United States,2001,Boys,15,0.152166638,0.334329728,0.090443566,,,133.42959032779638,6468503421.997102
United States,2001,Girls,15,0.1306073,0.3173447,0.05793131,,,133.42959032779638,6468503421.997102
United States,2001,Boys,16,0.142384465,0.31278876,0.092041988,,,133.42959032779638,6468503421.997102
United States,2001,Girls,16,0.1312312,0.3103088,0.05399349,,,133.42959032779638,6468503421.997102
United States,2001,Boys,17,0.139128408,0.300752432,0.092609772,,,133.42959032779638,6468503421.997102
United States,2001,Girls,17,0.1413335,0.3158109,0.0526219,,,133.42959032779638,6468503421.997102
United States,2001,Boys,18,0.144002255,0.302748873,0.091462375,,,133.42959032779638,6468503421.997102
United States,2001,Girls,18,0.1635627,0.3374594,0.05434032,,,133.42959032779638,6468503421.997102
United States,2001,Boys,19,0.14931445,0.345696189,0.081295487,,,133.42959032779638,6468503421.997102
United States,2001,Girls,19,0.1719045,0.3501787,0.0623198,,,133.42959032779638,6468503421.997102
United States,2002,Boys,5,0.155401853,0.347817425,0.065371302,,,133.42959032779638,6468503421.997102
United States,2002,Girls,5,0.1380722,0.316703,0.06108297,,,133.42959032779638,6468503421.997102
United States,2002,Boys,6,0.184961427,0.365097772,0.068774876,,,133.42959032779638,6468503421.997102
United States,2002,Girls,6,0.1579112,0.3383008,0.06107582,,,133.42959032779638,6468503421.997102
United States,2002,Boys,7,0.209290661,0.392765519,0.070706567,,,133.42959032779638,6468503421.997102
United States,2002,Girls,7,0.174872,0.3639052,0.06561095,,,133.42959032779638,6468503421.997102
United States,2002,Boys,8,0.22614769,0.421888702,0.071821216,,,133.42959032779638,6468503421.997102
United States,2002,Girls,8,0.1867906,0.3877347,0.07271163,,,133.42959032779638,6468503421.997102
United States,2002,Boys,9,0.234020935,0.444449373,0.072893202,,,133.42959032779638,6468503421.997102
United States,2002,Girls,9,0.1917857,0.4040262,0.07991129,,,133.42959032779638,6468503421.997102
United States,2002,Boys,10,0.232276776,0.452711257,0.074660685,,,133.42959032779638,6468503421.997102
United States,2002,Girls,10,0.1886486,0.4074848,0.08362051,,,133.42959032779638,6468503421.997102
United States,2002,Boys,11,0.222289618,0.444857147,0.077316712,,,133.42959032779638,6468503421.997102
United States,2002,Girls,11,0.1787209,0.3979688,0.08215103,,,133.42959032779638,6468503421.997102
United States,2002,Boys,12,0.206977479,0.425142764,0.080519073,,,133.42959032779638,6468503421.997102
United States,2002,Girls,12,0.1653609,0.3800942,0.07694213,,,133.42959032779638,6468503421.997102
United States,2002,Boys,13,0.189249687,0.398209751,0.083876792,,,133.42959032779638,6468503421.997102
United States,2002,Girls,13,0.1517391,0.3585704,0.06995677,,,133.42959032779638,6468503421.997102
United States,2002,Boys,14,0.171839546,0.368721492,0.08698918,,,133.42959032779638,6468503421.997102
United States,2002,Girls,14,0.1406061,0.3378908,0.0629345,,,133.42959032779638,6468503421.997102
United States,2002,Boys,15,0.157148971,0.341115672,0.089490021,,,133.42959032779638,6468503421.997102
United States,2002,Girls,15,0.1342687,0.3221346,0.05709669,,,133.42959032779638,6468503421.997102
United States,2002,Boys,16,0.147209324,0.319404587,0.091101419,,,133.42959032779638,6468503421.997102
United States,2002,Girls,16,0.134885,0.3150487,0.05320879,,,133.42959032779638,6468503421.997102
United States,2002,Boys,17,0.143910316,0.307296681,0.091677673,,,133.42959032779638,6468503421.997102
United States,2002,Girls,17,0.1451291,0.320637,0.05184864,,,133.42959032779638,6468503421.997102
United States,2002,Boys,18,0.148886526,0.309367358,0.090534214,,,133.42959032779638,6468503421.997102
United States,2002,Girls,18,0.167647,0.3425056,0.05353302,,,133.42959032779638,6468503421.997102
United States,2002,Boys,19,0.153864105,0.352005185,0.080463768,,,133.42959032779638,6468503421.997102
United States,2002,Girls,19,0.1758857,0.3550927,0.0614562,,,133.42959032779638,6468503421.997102
United States,2003,Boys,5,0.159961434,0.354047428,0.064671317,,,133.42959032779638,6468503421.997102
United States,2003,Girls,5,0.1415447,0.3211423,0.06028588,,,133.42959032779638,6468503421.997102
United States,2003,Boys,6,0.189975596,0.371628588,0.068014738,,,133.42959032779638,6468503421.997102
United States,2003,Girls,6,0.1616515,0.3429449,0.06025728,,,133.42959032779638,6468503421.997102
United States,2003,Boys,7,0.214585797,0.399511745,0.069903048,,,133.42959032779638,6468503421.997102
United States,2003,Girls,7,0.17882,0.3687332,0.06472429,,,133.42959032779638,6468503421.997102
United States,2003,Boys,8,0.231581617,0.42875622,0.070987661,,,133.42959032779638,6468503421.997102
United States,2003,Girls,8,0.1908769,0.3927008,0.07173157,,,133.42959032779638,6468503421.997102
United States,2003,Boys,9,0.239490074,0.451357782,0.072038748,,,133.42959032779638,6468503421.997102
United States,2003,Girls,9,0.1959313,0.4090662,0.07884359,,,133.42959032779638,6468503421.997102
United States,2003,Boys,10,0.237715687,0.459613586,0.073790438,,,133.42959032779638,6468503421.997102
United States,2003,Girls,10,0.1927659,0.4125211,0.08251427,,,133.42959032779638,6468503421.997102
United States,2003,Boys,11,0.227652977,0.451729241,0.076434647,,,133.42959032779638,6468503421.997102
United States,2003,Girls,11,0.1827305,0.4029268,0.08107219,,,133.42959032779638,6468503421.997102
United States,2003,Boys,12,0.212219165,0.431951876,0.079630855,,,133.42959032779638,6468503421.997102
United States,2003,Girls,12,0.1692078,0.3849147,0.07593567,,,133.42959032779638,6468503421.997102
United States,2003,Boys,13,0.194322969,0.404906559,0.082989344,,,133.42959032779638,6468503421.997102
United States,2003,Girls,13,0.155399,0.3632159,0.06904177,,,133.42959032779638,6468503421.997102
United States,2003,Boys,14,0.176713478,0.375257013,0.086108893,,,133.42959032779638,6468503421.997102
United States,2003,Girls,14,0.144095,0.3423591,0.06210802,,,133.42959032779638,6468503421.997102
United States,2003,Boys,15,0.161828075,0.347468488,0.088620749,,,133.42959032779638,6468503421.997102
United States,2003,Girls,15,0.1376472,0.3264686,0.05634088,,,133.42959032779638,6468503421.997102
United States,2003,Boys,16,0.151746539,0.32560375,0.090243238,,,133.42959032779638,6468503421.997102
United States,2003,Girls,16,0.1382553,0.3193367,0.05249668,,,133.42959032779638,6468503421.997102
United States,2003,Boys,17,0.148410064,0.313431599,0.090826683,,,133.42959032779638,6468503421.997102
United States,2003,Girls,17,0.1486268,0.3250025,0.05114617,,,133.42959032779638,6468503421.997102
United States,2003,Boys,18,0.153481344,0.315570975,0.089686837,,,133.42959032779638,6468503421.997102
United States,2003,Girls,18,0.1714045,0.3470695,0.05279977,,,133.42959032779638,6468503421.997102
United States,2003,Boys,19,0.158136093,0.357916807,0.079709269,,,133.42959032779638,6468503421.997102
United States,2003,Girls,19,0.1795485,0.3595399,0.06067488,,,133.42959032779638,6468503421.997102
United States,2004,Boys,5,0.164244654,0.35984791,0.064052434,,,133.42959032779638,6468503421.997102
United States,2004,Girls,5,0.144709,0.3251445,0.05957016,,,133.42959032779638,6468503421.997102
United States,2004,Boys,6,0.194674795,0.377701619,0.067342494,,,133.42959032779638,6468503421.997102
United States,2004,Girls,6,0.1650548,0.3471291,0.0595231,,,133.42959032779638,6468503421.997102
United States,2004,Boys,7,0.219539658,0.405778436,0.069192999,,,133.42959032779638,6468503421.997102
United States,2004,Girls,7,0.1824087,0.3730816,0.06393143,,,133.42959032779638,6468503421.997102
United States,2004,Boys,8,0.236659376,0.435130574,0.070251991,,,133.42959032779638,6468503421.997102
United States,2004,Girls,8,0.1945893,0.3971726,0.07085859,,,133.42959032779638,6468503421.997102
United States,2004,Boys,9,0.24459749,0.457767166,0.071285643,,,133.42959032779638,6468503421.997102
